Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
2859.0,NISSAN,FB15,2005.0,1500.0,Automatic,Petrol,220000.0,Embilipitiya,2025-01-23,No Leasing,USED,Available,Available,Available,Available,43.5
2860.0,NISSAN,FB15,2000.0,1500.0,Manual,Petrol,275000.0,Anuradapura,2025-01-23,No Leasing,USED,Available,Available,Available,Available,33.75
2861.0,NISSAN,FB15,2002.0,1500.0,Automatic,Petrol,253000.0,Nittambuwa,2025-01-22,No Leasing,USED,Available,Available,Available,Available,24.25
2862.0,NISSAN,FB15,2001.0,1500.0,Manual,Petrol,264000.0,Welimada,2025-01-21,No Leasing,USED,Available,Available,Available,Available,54.25
2863.0,NISSAN,FB15,1999.0,1500.0,Automatic,Petrol,286000.0,Kurunegala,2025-01-21,No Leasing,USED,Available,Available,Available,Available,35.497058823529414
2864.0,NISSAN,FB15,2003.0,1500.0,Automatic,Petrol,242000.0,Marawila,2025-01-19,No Leasing,USED,Available,Available,Not_Available,Available,43.34444444444444
2865.0,NISSAN,FB15,2000.0,1500.0,Automatic,Petrol,275000.0,Gampaha,2025-01-04,No Leasing,USED,Available,Available,Available,Available,35.5
2866.0,NISSAN,FB15,2003.0,1500.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-01-04,No Leasing,USED,Available,Available,Available,Not_Available,43.34444444444444
2867.0,NISSAN,FB15,2000.0,1500.0,Automatic,Petrol,275000.0,Kadawatha,2025-01-04,No Leasing,USED,Available,Available,Available,Available,35.04761904761905
2868.0,NISSAN,FB15,2002.0,1300.0,Automatic,Petrol,253000.0,Puttalam,2025-01-04,No Leasing,NEW,Available,Available,Available,Available,37.25
2869.0,NISSAN,FB15,2001.0,1300.0,Automatic,Petrol,264000.0,Hambantota,2025-01-03,No Leasing,USED,Available,Available,Available,Available,40.3
2870.0,NISSAN,FB15,2000.0,1490.0,Automatic,Petrol,275000.0,Kesbewa,2025-01-03,No Leasing,USED,Available,Available,Available,Available,35.5
,NISSAN,FB15,2003.0,1500.0,Automatic,Petrol,242000.0,Nittambuwa,2025-01-02,No Leasing,USED,Available,,Available,Available,41.5
2872.0,NISSAN,FB15,2002.0,1500.0,Automatic,Petrol,253000.0,Kurunegala,2024-12-31,No Leasing,USED,Available,Available,Available,Available,40.15833333333333
2873.0,NISSAN,FB15,2001.0,1500.0,Automatic,Petrol,264000.0,Kuliyapitiya,2024-12-30,No Leasing,USED,Available,Available,Available,Available,37.25
2874.0,NISSAN,FB15,2001.0,1500.0,Automatic,Petrol,264000.0,Chilaw,2024-12-29,No Leasing,USED,Available,Available,Available,Available,54.25
2875.0,NISSAN,FB15,1999.0,1500.0,Automatic,Petrol,286000.0,Kadawatha,2024-12-29,No Leasing,USED,Available,Available,Available,Available,35.0
2876.0,NISSAN,,1999.0,,Automatic,Petrol,286000.0,Badulla,2024-12-29,No Leasing,USED,Available,Available,Available,Available,34.9
2877.0,NISSAN,FB15,1999.0,1500.0,Automatic,Petrol,286000.0,Chilaw,2024-12-29,No Leasing,USED,Available,Available,Available,Available,36.6
2878.0,NISSAN,FB15,2001.0,1500.0,Automatic,Petrol,264000.0,Ratnapura,2024-12-28,No Leasing,USED,Available,Available,Available,Available,34.0
2879.0,NISSAN,FB15,2000.0,1500.0,Automatic,Petrol,275000.0,Kurunegala,2024-12-28,No Leasing,USED,Available,Available,Available,Available,36.25
2880.0,NISSAN,FB15,1999.0,1500.0,Automatic,Petrol,286000.0,Kurunegala,2024-12-27,No Leasing,USED,Available,Available,Available,Available,36.5
2881.0,NISSAN,FB15,2000.0,1300.0,Automatic,Petrol,275000.0,Veyangoda,2024-12-25,No Leasing,USED,Available,Available,Available,Available,40.0
2882.0,NISSAN,FB15,2000.0,1500.0,Automatic,Petrol,275000.0,Kuliyapitiya,2024-12-24,No Leasing,USED,Available,Available,Available,Available,35.5
2883.0,NISSAN,FB15,2001.0,1490.0,Automatic,Petrol,264000.0,Kandy,2024-12-23,No Leasing,USED,Available,Available,Available,Available,54.25
2884.0,NISSAN,FB15,2002.0,1500.0,Automatic,Petrol,253000.0,Hambantota,2024-12-23,No Leasing,USED,Available,Available,,Available,45.0
2885.0,NISSAN,FB15,2003.0,1500.0,Automatic,Petrol,242000.0,Anuradapura,2024-12-23,Ongoing Lease,USED,Available,Available,Available,Available,45.5
2886.0,NISSAN,FB15,2003.0,1500.0,Automatic,Petrol,242000.0,Kelaniya,2024-12-23,No Leasing,USED,Available,Available,Available,Available,46.0
2887.0,NISSAN,FB15,2002.0,1490.0,Automatic,Petrol,253000.0,Ambalangoda,2024-12-22,No Leasing,USED,Available,Available,Available,Available,42.5
2888.0,NISSAN,FB15,2002.0,1300.0,Automatic,Petrol,253000.0,Jaffna,2024-12-22,No Leasing,USED,Available,Available,Available,Available,42.5
2889.0,NISSAN,FB15,2003.0,1500.0,Automatic,Petrol,242000.0,Kuliyapitiya,2024-12-20,No Leasing,USED,Available,Available,Available,Available,37.95
2890.0,NISSAN,FB15,2000.0,1500.0,Automatic,Petrol,,Kurunegala,2024-12-19,No Leasing,USED,Available,Available,Available,Available,
2891.0,NISSAN,FB15,2002.0,1500.0,Automatic,Petrol,253000.0,Polonnaruwa,2024-12-18,No Leasing,USED,Available,Available,Available,Not_Available,40.15833333333333
2892.0,NISSAN,FB15,2000.0,1500.0,,Petrol,275000.0,Kandy,2024-12-18,No Leasing,USED,Available,Available,Available,Available,35.04761904761905
2893.0,NISSAN,FB15,2000.0,1500.0,Automatic,Petrol,275000.0,Kandy,2024-12-18,No Leasing,USED,Available,Available,Available,Available,35.04761904761905
2894.0,NISSAN,FB15,2000.0,1500.0,,Petrol,275000.0,Ja-Ela,2024-12-17,,USED,,Available,Available,Available,35.04761904761905
2895.0,,FB15,2003.0,1500.0,Automatic,Petrol,242000.0,Divulapitiya,2024-12-16,No Leasing,USED,,Available,Available,Available,44.75
2896.0,NISSAN,FB15,1999.0,1500.0,Automatic,Petrol,286000.0,Gampaha,2024-12-15,No Leasing,USED,Available,Not_Available,Available,Not_Available,35.75
2897.0,,FB15,2002.0,1500.0,Automatic,Petrol,253000.0,Mawanella,2024-12-14,No Leasing,USED,,Available,Available,Available,41.5
2898.0,NISSAN,FB15,2001.0,1500.0,Automatic,Petrol,264000.0,Veyangoda,2024-12-13,No Leasing,USED,Available,Available,Available,Available,39.65
2899.0,NISSAN,FB15,2003.0,1500.0,Automatic,Petrol,242000.0,Divulapitiya,2024-12-13,No Leasing,USED,Available,Available,Not_Available,Available,44.75
2900.0,NISSAN,FB15,2005.0,1500.0,Automatic,Petrol,220000.0,Anuradapura,2024-12-13,No Leasing,USED,Available,Available,Available,Available,40.583333333333336
2901.0,NISSAN,FB15,2001.0,1500.0,Automatic,Petrol,264000.0,Kurunegala,2024-12-12,No Leasing,USED,Available,Available,Available,Available,36.5
2902.0,NISSAN,FB15,2003.0,1500.0,Automatic,Petrol,242000.0,Horana,2024-12-11,No Leasing,USED,Available,Available,Available,Available,42.5
2903.0,NISSAN,FB15,1999.0,1500.0,Automatic,Petrol,286000.0,Trincomalee,2024-12-11,No Leasing,USED,Available,Available,Available,Available,37.5
2904.0,NISSAN,FB15,2002.0,1500.0,Automatic,Petrol,253000.0,Mawanella,2024-12-10,No Leasing,USED,Available,Available,Available,Available,40.15833333333333
2905.0,NISSAN,FB15,2002.0,1500.0,Automatic,Petrol,253000.0,Polonnaruwa,2024-12-09,No Leasing,USED,Available,Available,Available,Not_Available,40.15833333333333
2906.0,NISSAN,FB15,2001.0,1500.0,Automatic,Petrol,264000.0,Pannala,2024-12-08,No Leasing,USED,Available,Available,Available,Available,38.5
2907.0,NISSAN,FB15,2004.0,1500.0,Automatic,Petrol,231000.0,Kurunegala,2024-12-08,No Leasing,USED,Available,Available,Not_Available,Available,45.25
2908.0,NISSAN,FB15,2001.0,1500.0,Manual,Petrol,264000.0,Ratnapura,2024-12-07,No Leasing,USED,Available,Available,Available,Available,37.0
2909.0,NISSAN,FB15,1999.0,1500.0,Automatic,Petrol,286000.0,Mawanella,2024-12-07,No Leasing,USED,Available,Available,Available,Available,36.8
2910.0,NISSAN,FB15,2001.0,1500.0,Automatic,Petrol,264000.0,Colombo,2024-12-07,No Leasing,USED,Available,Available,Available,Available,42.5
2911.0,NISSAN,FB15,2003.0,1490.0,Automatic,Petrol,242000.0,Batticaloa,2024-12-05,No Leasing,USED,Available,Available,Available,Available,50.0
2912.0,NISSAN,FB15,1999.0,1500.0,Automatic,Petrol,286000.0,Gampaha,2024-12-05,No Leasing,USED,Available,Available,Available,Available,35.5
2913.0,NISSAN,FB15,2005.0,1300.0,Automatic,Petrol,220000.0,Galle,2024-12-04,No Leasing,USED,Available,Available,Available,Available,39.75
2914.0,NISSAN,FB15 EX,2002.0,,Automatic,Petrol,253000.0,Minuwangoda,,No Leasing,USED,Available,Available,,Available,43.25
2915.0,NISSAN,FB15 EX SALOON,2005.0,1500.0,Automatic,Petrol,220000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,43.0
2916.0,NISSAN,FB15 EX SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Nittambuwa,2025-02-05,No Leasing,USED,Available,Available,Available,Available,37.9
2917.0,NISSAN,FB15 EX SALOON,1999.0,1500.0,Manual,Petrol,286000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,32.75
2918.0,NISSAN,FB15 EX SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,35.2
2919.0,NISSAN,FB15 EX SALOON,2002.0,1500.0,Automatic,Petrol,253000.0,Moneragala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,34.95
2920.0,NISSAN,FB15 EX SALOON,2003.0,1500.0,Automatic,Petrol,242000.0,Kandy,2025-02-02,No Leasing,USED,Available,Available,Available,Available,44.5
2921.0,NISSAN,FB15 EX SALOON,1999.0,1500.0,Automatic,Petrol,286000.0,Ja-Ela,2025-01-29,No Leasing,,Available,Available,Available,Available,
2922.0,NISSAN,FB15 EX SALOON,1999.0,1500.0,Automatic,Petrol,286000.0,Gampola,2025-01-15,No Leasing,USED,Available,Available,Available,Available,33.5
2923.0,NISSAN,FB15 EX SALOON,1999.0,1500.0,Automatic,Petrol,286000.0,Anuradapura,2025-01-12,No Leasing,USED,Available,Available,Available,Available,38.0
2924.0,NISSAN,FB15 EX SALOON,2001.0,1500.0,Automatic,Petrol,264000.0,Colombo,2025-01-27,No Leasing,USED,Available,Available,Available,Available,38.99
2925.0,NISSAN,FB15 EX SALOON,2001.0,1500.0,Automatic,Petrol,264000.0,Kurunegala,2025-01-25,No Leasing,USED,Available,Available,Available,Available,44.9375
2926.0,NISSAN,FB15 EX SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Avissawella,2024-12-25,No Leasing,USED,Available,Available,Available,Available,36.5
2927.0,NISSAN,FB15 EX SALOON,1999.0,1500.0,,Petrol,,Kandy,2024-12-19,No Leasing,,Available,Available,Available,Available,34.25
2928.0,NISSAN,FB15 EX SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Divulapitiya,2024-12-16,No Leasing,USED,Available,Available,Available,Available,36.9
2929.0,NISSAN,FB15 EX SLOON,1999.0,1500.0,Manual,Petrol,286000.0,Anuradapura,2025-01-29,No Leasing,USED,Available,Available,Available,Available,40.5
2930.0,NISSAN,FB15 SPLEND ECO MODEL,2000.0,1500.0,Automatic,Petrol,275000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,36.55
2931.0,NISSAN,FB15 SUNNY,2000.0,1500.0,Automatic,Petrol,275000.0,Kandy,2025-02-01,No Leasing,USED,Available,Available,Available,Available,37.25
2932.0,NISSAN,FB15 SUNNY,2000.0,1500.0,Automatic,Petrol,275000.0,Mullaitivu,2025-01-12,No Leasing,USED,Available,Available,Available,Available,39.85
2933.0,NISSAN,FB15 SUNNY EX SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Kurunegala,2025-02-03,No Leasing,USED,Available,Available,Available,Available,36.75
2934.0,NISSAN,FB15 SUNNY EX SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Kuliyapitiya,2025-01-13,No Leasing,USED,Available,Available,Available,Available,36.75
2935.0,NISSAN,FB15 SUNNY EX SALOON,1998.0,1300.0,Automatic,Petrol,297000.0,Polgahawela,2025-01-12,No Leasing,USED,Available,Available,Available,Available,36.85
2936.0,NISSAN,FB15 SUPER,1998.0,1500.0,Automatic,Petrol,297000.0,Kandy,2025-02-05,No Leasing,USED,Not_Available,Available,Not_Available,Available,35.75
2937.0,NISSAN,FB15 SUPER SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Available,Available,39.75
2938.0,NISSAN,FB15 SUPER SALOON,2001.0,1500.0,Automatic,Petrol,264000.0,Dehiwala-Mount-Lavinia,2025-02-04,No Leasing,USED,Available,Available,Available,Available,38.5
2939.0,NISSAN,FB15 SUPER SALOON,2003.0,1500.0,Automatic,Petrol,242000.0,Gampaha,2025-01-31,No Leasing,USED,Available,Available,Available,Available,50.0
2940.0,NISSAN,FB15 SUPER SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Polonnaruwa,2025-01-31,No Leasing,USED,Available,Available,Available,Available,38.95
2941.0,NISSAN,FB15 SUPER SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Kuliyapitiya,2025-01-30,No Leasing,USED,Available,Available,Available,Available,38.5
2942.0,NISSAN,FB15 SUPER SALOON,1999.0,1500.0,Automatic,Petrol,286000.0,Kandana,2025-01-15,No Leasing,USED,Available,Available,Available,Available,37.5
2943.0,NISSAN,FB15 SUPER SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Kalmunai,2025-01-12,No Leasing,USED,Available,Available,Available,Available,38.9
2944.0,NISSAN,FB15 SUPER SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Kalmunai,2025-01-12,,USED,Available,Available,Available,Available,35.9
2945.0,NISSAN,FB15 SUPER SALOON,2001.0,1500.0,Automatic,Petrol,264000.0,Kandy,2025-01-11,No Leasing,USED,Available,Available,Available,Available,39.5
2946.0,NISSAN,FB15 SUPER SALOON,2002.0,1500.0,Automatic,Petrol,253000.0,Kegalle,2025-01-10,No Leasing,USED,Available,Available,Available,Available,44.75
2947.0,NISSAN,FB15 SUPER SALOON,2024.0,1500.0,Automatic,Petrol,11000.0,Kurunegala,2025-01-27,No Leasing,USED,Available,Available,Available,Available,43.5
2948.0,NISSAN,FB15 SUPER SALOON,2003.0,1500.0,Automatic,Petrol,242000.0,Kurunegala,2025-01-25,No Leasing,USED,Available,Available,Available,Available,51.84375
2949.0,NISSAN,FB15 SUPER SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Ratnapura,2025-01-21,No Leasing,USED,Available,Available,Available,Available,37.75
2950.0,NISSAN,FB15 SUPER SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Kurunegala,2025-01-03,No Leasing,USED,Available,Available,Available,Available,38.0
2951.0,NISSAN,FB15 SUPER SALOON,1999.0,1500.0,Automatic,Petrol,286000.0,Kuliyapitiya,2024-12-30,No Leasing,USED,Available,Available,Available,Available,37.5
2952.0,NISSAN,FB15 SUPER SALOON,2001.0,1500.0,Automatic,Petrol,264000.0,Minuwangoda,2024-12-29,No Leasing,USED,Available,Available,Available,Available,39.0
2953.0,NISSAN,FB15 SUPER SALOON,2002.0,1490.0,Automatic,Petrol,253000.0,Homagama,2024-12-28,No Leasing,USED,Available,Available,Available,Available,43.5
2954.0,NISSAN,FB15 SUPER SALOON,2002.0,1500.0,Automatic,Petrol,253000.0,Kurunegala,2024-12-26,No Leasing,USED,Available,Available,Available,Available,46.0
2955.0,NISSAN,FB15 SUPER SALOON,2004.0,1500.0,Automatic,Petrol,231000.0,Matale,2024-12-23,No Leasing,USED,Available,Available,Available,Available,39.9
2956.0,NISSAN,FB15 SUPER SALOON,2002.0,1500.0,Automatic,Petrol,253000.0,Nittambuwa,2024-12-23,Ongoing Lease,USED,Available,Available,Available,Available,44.75
2957.0,NISSAN,FB15 SUPER SALOON,2000.0,1500.0,Automatic,Petrol,275000.0,Kurunegala,2024-12-22,No Leasing,USED,Available,Available,Available,Not_Available,38.5
2958.0,NISSAN,FB15 SUPER SALOON,1999.0,1500.0,Automatic,Petrol,286000.0,Gampaha,2024-12-19,No Leasing,USED,Available,Available,Available,Available,36.5
2959.0,NISSAN,FB15 SUPER SALOON,1999.0,1500.0,Automatic,Petrol,286000.0,Horana,2024-12-11,No Leasing,USED,Available,Available,Available,Available,37.5
2960.0,NISSAN,FB15 SUPER SALOON,2001.0,1500.0,Automatic,Petrol,264000.0,Kegalle,2024-12-07,No Leasing,USED,Available,Available,Available,Available,39.0
2961.0,NISSAN,FB15 SUPER SALOON SPLEND,1999.0,1500.0,Automatic,Petrol,286000.0,Matale,2025-01-18,No Leasing,USED,Available,Available,Available,Available,37.5
2962.0,NISSAN,FB15 SUPER SALOON SPLEND,2000.0,1500.0,Automatic,Petrol,275000.0,Polonnaruwa,2024-12-04,No Leasing,USED,Available,Available,Available,Available,38.5
2963.0,NISSAN,FG10,2005.0,1500.0,Automatic,Petrol,220000.0,Maharagama,2025-01-31,No Leasing,USED,Available,Available,Available,Available,49.9
2964.0,NISSAN,FN 15,1999.0,1500.0,Automatic,Petrol,286000.0,Gampola,2025-01-07,No Leasing,USED,Available,Available,Available,Available,31.75
2965.0,NISSAN,FN14 PULSAR,1994.0,1500.0,Automatic,Petrol,341000.0,Kegalle,2024-12-09,No Leasing,USED,Available,Available,Available,Available,19.5
2966.0,NISSAN,G11,2010.0,1500.0,Automatic,Petrol,165000.0,Panadura,2025-01-25,No Leasing,USED,Available,Available,Available,Available,68.75
2967.0,NISSAN,HB11,1983.0,1500.0,Manual,Petrol,462000.0,Avissawella,,,USED,Available,Available,Available,Not_Available,4.9625
2968.0,NISSAN,HB11,,1500.0,Manual,Petrol,,Kesbewa,2025-02-04,,USED,Available,Available,Not_Available,Not_Available,10.2625
2969.0,NISSAN,HB11,1985.0,1500.0,Manual,Petrol,440000.0,Kandy,2025-02-04,No Leasing,USED,Available,Not_Available,Available,Not_Available,7.0
2970.0,NISSAN,HB11,1983.0,1500.0,,Petrol,462000.0,,2025-02-03,No Leasing,USED,Available,Not_Available,Not_Available,,6.9
2971.0,NISSAN,HB11,1984.0,1500.0,Manual,Petrol,451000.0,Bentota,2025-02-03,No Leasing,USED,Available,Not_Available,Not_Available,Available,7.45
2972.0,NISSAN,HB11,1984.0,1500.0,Manual,Petrol,451000.0,Gampaha,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,8.8
2973.0,NISSAN,HB11,1983.0,1500.0,Manual,Petrol,462000.0,Moneragala,2025-02-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.75
2974.0,NISSAN,HB11,1984.0,1500.0,Manual,Petrol,451000.0,Kurunegala,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.25
2975.0,NISSAN,HB11,1988.0,1500.0,Manual,Petrol,407000.0,Gampaha,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Not_Available,5.0
2976.0,NISSAN,HB11,1985.0,1500.0,Manual,Petrol,440000.0,Hanwella,2025-01-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.3
2977.0,NISSAN,HB11,1984.0,1500.0,Manual,Petrol,451000.0,Bentota,2025-01-13,No Leasing,USED,Available,Not_Available,Not_Available,Available,7.85
2978.0,NISSAN,HB11,1986.0,1500.0,Manual,Petrol,429000.0,Kandy,2025-01-11,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,8.9
2979.0,NISSAN,HB11,1986.0,1550.0,Manual,Petrol,429000.0,Kurunegala,2025-01-22,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.75
2980.0,NISSAN,HB11,1986.0,1500.0,Manual,Petrol,429000.0,Gampaha,2025-01-04,No Leasing,USED,Available,Available,Available,Available,7.9
2981.0,NISSAN,HB11,1984.0,1500.0,Manual,Petrol,451000.0,Kurunegala,2025-01-03,No Leasing,USED,Not_Available,Not_Available,Available,Not_Available,6.1
2982.0,,HB11,1982.0,1500.0,Manual,,473000.0,Kurunegala,2024-12-22,No Leasing,,Available,Not_Available,Not_Available,Not_Available,6.0
2983.0,NISSAN,HB11,1984.0,1300.0,Manual,Petrol,451000.0,Malabe,2024-12-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.69
2984.0,NISSAN,HB11,1985.0,1500.0,Manual,Petrol,440000.0,Kandy,2024-12-08,No Leasing,USED,Available,Not_Available,Available,Not_Available,8.75
2985.0,NISSAN,,1987.0,1500.0,Manual,Petrol,418000.0,Ragama,2024-12-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.8
2986.0,NISSAN,HB11 LAUREL SPIRIT,1986.0,1500.0,Manual,Petrol,429000.0,Kurunegala,2024-12-09,No Leasing,USED,Available,Available,Available,Not_Available,12.1
2987.0,NISSAN,HB12,1989.0,1300.0,Manual,Petrol,396000.0,Kalutara,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Not_Available,10.85
2988.0,NISSAN,HB12,1987.0,1500.0,Manual,Petrol,418000.0,Bandarawela,2025-02-01,No Leasing,USED,Available,Available,Available,Available,12.9
2989.0,NISSAN,HB12,1989.0,1500.0,Manual,Petrol,396000.0,Kandy,2025-02-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.0
2990.0,NISSAN,HB12,1987.0,1500.0,Manual,Petrol,418000.0,Matale,2025-01-31,No Leasing,USED,Available,Available,Available,Available,15.05625
2991.0,NISSAN,HB12,1987.0,1500.0,Manual,Petrol,418000.0,Kuliyapitiya,2025-01-15,No Leasing,USED,Available,Available,Available,Available,14.75
2992.0,NISSAN,HB12,1990.0,1300.0,Manual,Petrol,385000.0,Homagama,2025-01-15,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.95
2993.0,NISSAN,HB12,1989.0,1300.0,Manual,Petrol,396000.0,Kalutara,2025-01-27,No Leasing,USED,Available,Available,Not_Available,Not_Available,10.85
2994.0,NISSAN,HB12,1986.0,1500.0,Manual,Petrol,429000.0,Marawila,2025-01-25,No Leasing,USED,Available,Available,,Available,12.5
2995.0,NISSAN,HB12,1987.0,1500.0,Manual,Petrol,418000.0,Kurunegala,2025-01-22,No Leasing,USED,Available,Available,Not_Available,Not_Available,8.506250000000001
2996.0,NISSAN,HB12,1988.0,1500.0,Manual,Petrol,407000.0,Negombo,2025-01-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.25
2997.0,NISSAN,HB12,1988.0,1500.0,Automatic,Petrol,407000.0,Kurunegala,2024-12-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.25
2998.0,NISSAN,HB12,1988.0,1500.0,Manual,Petrol,407000.0,Kurunegala,2024-12-30,No Leasing,USED,Available,,Not_Available,Not_Available,10.75
2999.0,NISSAN,HB12,1988.0,1300.0,Manual,Petrol,407000.0,Ratnapura,2024-12-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.75
3000.0,NISSAN,HB12,1989.0,1500.0,Manual,Petrol,396000.0,Kandy,2024-12-13,No Leasing,USED,Available,Available,Available,Not_Available,11.5375
3001.0,NISSAN,HB12,1985.0,1500.0,Manual,Petrol,440000.0,Kurunegala,2024-12-11,No Leasing,USED,Not_Available,Available,Not_Available,Available,12.25
3002.0,NISSAN,HB12,1989.0,1500.0,Manual,Petrol,396000.0,Matale,2024-12-08,No Leasing,USED,Available,Available,Available,Available,13.45
3003.0,NISSAN,HB12 TRAD SUNNY,1987.0,1480.0,Manual,Petrol,418000.0,Mawanella,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,14.0
3004.0,NISSAN,HB12 TRAD SUNNY,1987.0,1300.0,Manual,Petrol,418000.0,Galle,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,12.5
3005.0,NISSAN,HB12 TRAD SUNNY,1987.0,1500.0,Manual,Petrol,418000.0,Matale,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Not_Available,14.25
3006.0,NISSAN,HB12 TRAD SUNNY,1987.0,1500.0,Manual,Petrol,418000.0,Galle,2024-12-04,No Leasing,USED,Available,Available,Available,Available,13.583333333333332
3007.0,NISSAN,HB12 TRAD SUNNY FULL LIGHT,1988.0,1450.0,Manual,Petrol,407000.0,Nugegoda,2025-01-31,No Leasing,USED,Available,Available,Available,Available,13.5
3008.0,NISSAN,HB15,2002.0,1300.0,Automatic,Petrol,253000.0,Colombo,2024-12-20,No Leasing,USED,Available,Available,Available,Available,35.0
3009.0,NISSAN,HB310,1983.0,1400.0,Manual,Petrol,462000.0,Homagama,2025-02-04,No Leasing,USED,Not_Available,,,Not_Available,4.050000000000001
3010.0,NISSAN,HB310,1980.0,1500.0,Manual,Petrol,495000.0,Kandy,2025-01-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.0
3011.0,NISSAN,HB310,1997.0,1400.0,Manual,Petrol,308000.0,Ratnapura,,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,
3012.0,NISSAN,HB310,1979.0,1400.0,Manual,Petrol,506000.0,Divulapitiya,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Available,8.25
3013.0,NISSAN,HB310,1980.0,1400.0,Manual,Petrol,495000.0,Kandy,2024-12-13,No Leasing,USED,Available,Not_Available,Available,Not_Available,6.0
3014.0,NISSAN,HN 12,1989.0,1500.0,Manual,Petrol,396000.0,Kesbewa,2025-01-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.0
3015.0,NISSAN,K10,1985.0,980.0,Manual,Petrol,440000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.0
3016.0,NISSAN,K10,1990.0,1000.0,Manual,Petrol,385000.0,Katunayake,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.5
3017.0,NISSAN,K10,1990.0,993.0,Manual,Petrol,385000.0,Panadura,2025-01-31,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,8.5
3018.0,NISSAN,K10,1989.0,1000.0,Manual,Petrol,396000.0,Horana,2025-01-16,No Leasing,USED,Available,Available,Available,Not_Available,9.75
3019.0,NISSAN,LANGLEY HN12,1986.0,1480.0,Manual,Petrol,429000.0,Colombo,2024-12-21,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,5.1
3020.0,NISSAN,LAUREL,2008.0,1980.0,Automatic,Diesel,187000.0,Kadawatha,2025-02-04,No Leasing,USED,Available,Available,Available,Not_Available,65.0
3021.0,NISSAN,LEAF,2015.0,1500.0,Automatic,Electric,110000.0,Kalutara,2025-02-05,No Leasing,USED,Available,Available,Available,Available,47.9
3022.0,NISSAN,LEAF,2013.0,1500.0,Automatic,Electric,132000.0,Wennappuwa,2025-02-05,No Leasing,USED,Not_Available,Available,Available,Available,53.35
3023.0,NISSAN,LEAF,2013.0,1500.0,Automatic,,132000.0,Wennappuwa,2025-02-05,,USED,Available,,Available,Available,53.35
3024.0,NISSAN,LEAF,2014.0,1500.0,Automatic,Electric,121000.0,Battaramulla,2025-02-04,No Leasing,USED,Available,Available,Available,Available,53.5
3025.0,NISSAN,LEAF,2015.0,1500.0,Automatic,Electric,110000.0,Gampaha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,44.6
3026.0,NISSAN,LEAF,2013.0,1500.0,Automatic,Electric,132000.0,Negombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,43.0
